date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:36:53	135420/135420	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:34:40%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/3-61c79f58-5fb5-40ce-8c0b-3a1653800ef8.jpg?v=1677614104323	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/3-61c79f58-5fb5-40ce-8c0b-3a1653800ef87217.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:36:53	6503/6503	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:36:52%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/1-e25a091b-6d1d-4d3e-b4cb-98790bfd7c96.jpg?v=1677614104323	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/1-e25a091b-6d1d-4d3e-b4cb-98790bfd7c967217.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:36:55	5786/5786	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jul%202024%2008:34:38%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/4-90e909f5-98d7-4af3-a4e6-b2552cf19504.jpg?v=1677614104323	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/4-90e909f5-98d7-4af3-a4e6-b2552cf195047217.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:36:55	12302/12302	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2015:53:00%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/2-a81359e6-6ef4-46fa-a304-40b8611f011d.jpg?v=1677614104323	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/2-a81359e6-6ef4-46fa-a304-40b8611f011d7217.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:36:55	12223/12223	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:35:03%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/3-61c79f58-5fb5-40ce-8c0b-3a1653800ef8.jpg?v=1677614104323	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/3-61c79f58-5fb5-40ce-8c0b-3a1653800ef87217.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:36:56	7117/7117	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:36:54%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/iphone-14-finish-select-202209-6-51a5cf7e-0bcc-42bc-9ad0-bf25cd88faba.jpg?v=1677614104323	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/iphone-14-finish-select-202209-6-51a5cf7e-0bcc-42bc-9ad0-bf25cd88faba7217.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:37:11	135730/135730	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2015:52:57%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/iphone-14-finish-select-202209-6-51a5cf7e-0bcc-42bc-9ad0-bf25cd88faba.jpg?v=1677614104323	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/iphone-14-finish-select-202209-6-51a5cf7e-0bcc-42bc-9ad0-bf25cd88faba7217.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:37:11	124296/124296	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2008:55:07%20GMT	https://cdn.tgdd.vn/Products/Images/42/240259/iphone-14-081022-035451.jpg	C:/My%20Web%20Sites/TMDT_Temple2/cdn.tgdd.vn/Products/Images/42/240259/iphone-14-081022-035451.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:37:11	131267/131267	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2008:52:11%20GMT	https://cdn.tgdd.vn/Products/Images/42/240259/iphone-14-081022-035138.jpg	C:/My%20Web%20Sites/TMDT_Temple2/cdn.tgdd.vn/Products/Images/42/240259/iphone-14-081022-035138.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:37:11	288531/288531	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Sep%202022%2020:42:42%20GMT	https://cdn.tgdd.vn/Products/Images/42/240259/iphone-14-080922-034242.jpg	C:/My%20Web%20Sites/TMDT_Temple2/cdn.tgdd.vn/Products/Images/42/240259/iphone-14-080922-034242.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:37:11	133932/133932	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2008:41:22%20GMT	https://cdn.tgdd.vn/Products/Images/42/240259/iphone-14-081022-034051.jpg	C:/My%20Web%20Sites/TMDT_Temple2/cdn.tgdd.vn/Products/Images/42/240259/iphone-14-081022-034051.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:37:11	164621/164621	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2008:45:45%20GMT	https://cdn.tgdd.vn/Products/Images/42/240259/iphone-14-081022-034439.jpg	C:/My%20Web%20Sites/TMDT_Temple2/cdn.tgdd.vn/Products/Images/42/240259/iphone-14-081022-034439.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:37:12	131634/131634	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2008:38:12%20GMT	https://cdn.tgdd.vn/Products/Images/42/240259/iphone-14-081022-033740.jpg	C:/My%20Web%20Sites/TMDT_Temple2/cdn.tgdd.vn/Products/Images/42/240259/iphone-14-081022-033740.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:37:13	69344/69344	---M-Z	200	added ('OK')	text/html	etag:W/%22284ee45e15cfdf16e14c3117d18cc515%22	https://oh-thuong-mai-dien-tu.mysapo.net/blogs/all/tagged/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/blogs/all/tagged/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:37:13	0/-1	---M--	302	error ('')			https://oh-thuong-mai-dien-tu.mysapo.net/checkout	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/checkout.12a.delayed	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-di-dong-apple-iphone-14-plus-hang-chinh-hang)
11:37:15	105422/105422	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:37:14%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/479/080/products/1-2318ced8-255e-48eb-a929-a61c7d8cd827-3cfab871-9ead-48ff-9408-8373fd1004d5.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/grande/100/479/080/products/1-2318ced8-255e-48eb-a929-a61c7d8cd827-3cfab871-9ead-48ff-9408-8373fd1004d5860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:37:15	90523/90523	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:35:23%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/479/080/products/6-9df71b3e-ba9a-419a-8c4c-500a7f6a20e5.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/grande/100/479/080/products/6-9df71b3e-ba9a-419a-8c4c-500a7f6a20e5860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:37:15	105424/105424	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:37:14%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/479/080/products/2-8f583ed1-fc1d-4986-aa77-156a574c1cb7-937bba3a-27d5-4fa3-94ad-10305f3fa589.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/grande/100/479/080/products/2-8f583ed1-fc1d-4986-aa77-156a574c1cb7-937bba3a-27d5-4fa3-94ad-10305f3fa589860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:37:51	210458/210458	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2015:53:32%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/4-a65116d6-0658-4bac-86d9-0a7da7d07b06-39e7ca18-a166-4d3e-b0aa-c91659464d55.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/4-a65116d6-0658-4bac-86d9-0a7da7d07b06-39e7ca18-a166-4d3e-b0aa-c91659464d55860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:37:52	222184/222184	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:37:16%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/6-9df71b3e-ba9a-419a-8c4c-500a7f6a20e5.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/6-9df71b3e-ba9a-419a-8c4c-500a7f6a20e5860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:37:53	254959/254959	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2015:53:22%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/1-2318ced8-255e-48eb-a929-a61c7d8cd827-3cfab871-9ead-48ff-9408-8373fd1004d5.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/1-2318ced8-255e-48eb-a929-a61c7d8cd827-3cfab871-9ead-48ff-9408-8373fd1004d5860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:37:55	12059/12059	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:37:52%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/1-2318ced8-255e-48eb-a929-a61c7d8cd827-3cfab871-9ead-48ff-9408-8373fd1004d5.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/1-2318ced8-255e-48eb-a929-a61c7d8cd827-3cfab871-9ead-48ff-9408-8373fd1004d5860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:37:57	11680/11680	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:37:55%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/2-8f583ed1-fc1d-4986-aa77-156a574c1cb7-937bba3a-27d5-4fa3-94ad-10305f3fa589.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/2-8f583ed1-fc1d-4986-aa77-156a574c1cb7-937bba3a-27d5-4fa3-94ad-10305f3fa589860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:37:57	251253/251253	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:37:16%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/2-8f583ed1-fc1d-4986-aa77-156a574c1cb7-937bba3a-27d5-4fa3-94ad-10305f3fa589.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/2-8f583ed1-fc1d-4986-aa77-156a574c1cb7-937bba3a-27d5-4fa3-94ad-10305f3fa589860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:37:59	12268/12268	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:36:09%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/3-dbdd4114-4cec-4735-b8a4-c08fb2c33152-ecb471b9-623b-41cf-bee9-464f25cd55e6.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/3-dbdd4114-4cec-4735-b8a4-c08fb2c33152-ecb471b9-623b-41cf-bee9-464f25cd55e6860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:38:01	80866/80866	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:37:58%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro.png	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:38:03	80875/80875	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:38:00%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro%20design.png	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro%20design.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:38:05	80875/80875	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:38:01%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro%20height.png	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro%20height.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:38:08	80894/80894	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:38:03%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro%20vi%20x%e1%bb%ad%20l%c3%bd.png	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro%20vi%20x%e1%bb%ad%20l%c3%bd.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:38:09	80875/80875	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:38:06%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro%20camera.png	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro%20camera.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:38:09	0/-1	---M--	302	error ('')			https://oh-thuong-mai-dien-tu.mysapo.net/checkout	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/checkout.13d.delayed	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:38:14	80872/80872	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:38:08%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro%20pin.png	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/xiaomi%2012t%20pro%20pin.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:38:27	236160/236160	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:37:52%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/5-1841c6df-73fc-4e2c-8cad-a6419a6dceb8-60b86c04-66a1-4220-a0fd-05a3238be6ee.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/5-1841c6df-73fc-4e2c-8cad-a6419a6dceb8-60b86c04-66a1-4220-a0fd-05a3238be6ee860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:38:31	128954/128954	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202025%2004:45:40%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/479/080/products/1-a57eb1f5-c320-4ad3-b2ea-8b5d75a1c82b-6beae862-bd19-4cb9-9368-f5c9e2ac2d92.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/grande/100/479/080/products/1-a57eb1f5-c320-4ad3-b2ea-8b5d75a1c82b-6beae862-bd19-4cb9-9368-f5c9e2ac2d927185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:38:31	275173/275173	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:37:51%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/3-dbdd4114-4cec-4735-b8a4-c08fb2c33152-ecb471b9-623b-41cf-bee9-464f25cd55e6.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/3-dbdd4114-4cec-4735-b8a4-c08fb2c33152-ecb471b9-623b-41cf-bee9-464f25cd55e6860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-xiaomi-12t-pro-12gb-256gb)
11:38:34	126296/126296	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:38:14%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/479/080/products/2-32199e8c-0993-4e66-a284-15e129a209f0-1c6ff216-82e2-45b9-95a1-9c8b83831942.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/grande/100/479/080/products/2-32199e8c-0993-4e66-a284-15e129a209f0-1c6ff216-82e2-45b9-95a1-9c8b838319427185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:38:44	104511/104511	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:38:27%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/479/080/products/3-200905c1-dc8c-4d42-ad4f-b825c8adc858-c0f1db2f-9241-4d0f-b5c1-a897e4334a8e.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/grande/100/479/080/products/3-200905c1-dc8c-4d42-ad4f-b825c8adc858-c0f1db2f-9241-4d0f-b5c1-a897e4334a8e7185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:39:17	260273/260273	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:38:34%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/3-200905c1-dc8c-4d42-ad4f-b825c8adc858-c0f1db2f-9241-4d0f-b5c1-a897e4334a8e.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/3-200905c1-dc8c-4d42-ad4f-b825c8adc858-c0f1db2f-9241-4d0f-b5c1-a897e4334a8e7185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:39:19	11297/11297	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:39:16%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/1-a57eb1f5-c320-4ad3-b2ea-8b5d75a1c82b-6beae862-bd19-4cb9-9368-f5c9e2ac2d92.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/1-a57eb1f5-c320-4ad3-b2ea-8b5d75a1c82b-6beae862-bd19-4cb9-9368-f5c9e2ac2d927185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:39:21	11254/11254	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:39:18%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/2-32199e8c-0993-4e66-a284-15e129a209f0-1c6ff216-82e2-45b9-95a1-9c8b83831942.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/2-32199e8c-0993-4e66-a284-15e129a209f0-1c6ff216-82e2-45b9-95a1-9c8b838319427185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:39:22	319323/319323	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2015:54:50%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/1-a57eb1f5-c320-4ad3-b2ea-8b5d75a1c82b-6beae862-bd19-4cb9-9368-f5c9e2ac2d92.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/1-a57eb1f5-c320-4ad3-b2ea-8b5d75a1c82b-6beae862-bd19-4cb9-9368-f5c9e2ac2d927185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:39:23	324424/324424	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:38:31%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/2-32199e8c-0993-4e66-a284-15e129a209f0-1c6ff216-82e2-45b9-95a1-9c8b83831942.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/2-32199e8c-0993-4e66-a284-15e129a209f0-1c6ff216-82e2-45b9-95a1-9c8b838319427185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:39:23	13125/13125	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:39:08%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/3-200905c1-dc8c-4d42-ad4f-b825c8adc858-c0f1db2f-9241-4d0f-b5c1-a897e4334a8e.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/3-200905c1-dc8c-4d42-ad4f-b825c8adc858-c0f1db2f-9241-4d0f-b5c1-a897e4334a8e7185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:39:24	10595/10595	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:39:22%20GMT	http://bizweb.dktcdn.net/thumb/small/100/479/080/products/4-e67bc027-47e3-412a-9ff3-20ad01430445-c8fe75a6-33f5-4c94-8b60-df41d07744a3.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/small/100/479/080/products/4-e67bc027-47e3-412a-9ff3-20ad01430445-c8fe75a6-33f5-4c94-8b60-df41d07744a37185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:39:24	258909/258909	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:38:44%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/4-e67bc027-47e3-412a-9ff3-20ad01430445-c8fe75a6-33f5-4c94-8b60-df41d07744a3.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/1024x1024/100/479/080/products/4-e67bc027-47e3-412a-9ff3-20ad01430445-c8fe75a6-33f5-4c94-8b60-df41d07744a37185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:39:25	743538/743538	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:39:24%20GMT	https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
11:39:27	741816/741816	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:39:25%20GMT	https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-1.jpg	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-1.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-s22-5g-8gb-256gb-chinh-hang)
